,1989,1992,1994,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Genetic tools,50.0,0.0,28.571428571428573,16.666666666666668,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,12.5,12.5,0.0,0.0,5.882352941176471,0.0,0.0,0.0,8.333333333333334,0.0,0.0
Others,50.0,100.0,42.857142857142854,50.0,66.66666666666667,33.333333333333336,50.0,100.0,50.0,50.0,20.0,46.15384615384615,50.0,12.5,30.0,33.333333333333336,47.05882352941177,73.33333333333333,77.77777777777777,33.333333333333336,50.0,20.0,53.84615384615385
Appl. biotech,0.0,0.0,14.285714285714286,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med. sci.,0.0,0.0,14.285714285714286,33.333333333333336,33.333333333333336,55.55555555555556,50.0,0.0,50.0,40.90909090909091,80.0,46.15384615384615,37.5,75.0,70.0,66.66666666666667,47.05882352941177,26.666666666666668,22.22222222222222,66.66666666666667,41.666666666666664,80.0,46.15384615384615
Disease mapping,0.0,0.0,0.0,16.666666666666668,33.333333333333336,33.333333333333336,18.75,0.0,0.0,18.181818181818183,60.0,38.46153846153846,25.0,37.5,40.0,50.0,17.647058823529413,20.0,22.22222222222222,22.22222222222222,25.0,26.666666666666668,30.76923076923077
Immunology,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,5.0,0.0,5.882352941176471,6.666666666666667,0.0,11.11111111111111,16.666666666666668,0.0,7.6923076923076925
Pharmacology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,7.6923076923076925,0.0,0.0,0.0,8.333333333333334,5.882352941176471,0.0,0.0,0.0,8.333333333333334,6.666666666666667,0.0
Blood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0
