,Med. sci.,Blood-assoc.,Appl. biotech.,Metab. eng.,Pharma.,Genetic tools,Immun.,Plant sci.,Gen. microb.,Others
1990,48.58757062146893,0.0,7.909604519774011,5.084745762711864,4.519774011299435,0.5649717514124294,1.1299435028248588,1.1299435028248588,1.1299435028248588,40.67796610169491
1991,43.455497382198956,0.5235602094240838,4.18848167539267,4.18848167539267,4.18848167539267,0.0,1.0471204188481675,1.0471204188481675,0.0,51.30890052356021
1992,44.796380090497735,0.0,12.217194570135746,9.95475113122172,3.6199095022624435,0.0,1.8099547511312217,0.9049773755656109,1.8099547511312217,40.27149321266968
1993,47.633136094674555,0.0,9.171597633136095,7.100591715976331,3.2544378698224854,0.0,2.366863905325444,0.591715976331361,0.2958579881656805,42.30769230769231
1994,51.323828920570264,0.4073319755600815,4.684317718940937,3.4623217922606924,2.8513238289205702,1.0183299389002036,1.0183299389002036,1.0183299389002036,0.6109979633401222,41.34419551934827
1995,51.731601731601735,0.0,6.4935064935064934,4.761904761904762,2.5974025974025974,0.0,2.5974025974025974,2.1645021645021645,1.0822510822510822,38.52813852813853
1996,48.820754716981135,0.2358490566037736,5.4245283018867925,4.245283018867925,4.481132075471698,0.7075471698113207,0.2358490566037736,2.358490566037736,0.2358490566037736,42.45283018867924
1997,53.44827586206897,0.0,4.137931034482759,3.4482758620689653,4.137931034482759,0.1724137931034483,2.2413793103448274,2.586206896551724,1.0344827586206897,38.62068965517241
1998,50.90909090909091,0.36363636363636365,6.0,4.181818181818182,4.0,0.5454545454545454,1.2727272727272727,2.1818181818181817,0.36363636363636365,40.0
1999,54.57463884430177,0.16051364365971107,5.93900481540931,4.975922953451043,5.778491171749598,0.16051364365971107,1.6051364365971108,2.568218298555377,1.2841091492776886,35.47351524879615
2000,53.63636363636363,0.0,5.2727272727272725,4.181818181818182,5.2727272727272725,0.5454545454545454,0.5454545454545454,2.3636363636363638,0.0,38.18181818181818
2001,62.89370078740158,0.0,6.200787401574803,4.724409448818897,5.118110236220472,0.0,1.6732283464566928,2.7559055118110236,1.279527559055118,26.87007874015748
2002,61.95426195426195,0.0,6.029106029106029,5.093555093555094,6.029106029106029,0.2079002079002079,1.4553014553014554,2.7027027027027026,1.1434511434511434,27.962577962577964
2003,65.36107711138311,0.0,5.385556915544676,3.427172582619339,6.854345165238678,0.12239902080783353,1.346389228886169,3.427172582619339,0.8567931456548348,24.84700122399021
2004,63.09314586994728,0.0,8.43585237258348,6.678383128295255,4.569420035149385,0.1757469244288225,0.0,3.3391915641476273,0.70298769771529,24.253075571177504
2005,65.59139784946237,0.0,6.989247311827957,4.838709677419355,4.659498207885305,0.0,0.5376344086021505,3.225806451612903,0.5376344086021505,23.655913978494624
2006,63.829787234042556,0.0,7.092198581560283,5.851063829787234,3.723404255319149,0.3546099290780142,1.0638297872340425,3.900709219858156,0.8865248226950354,23.93617021276596
2007,69.58955223880596,0.0,6.343283582089552,5.597014925373134,5.223880597014926,0.373134328358209,0.1865671641791045,2.985074626865672,0.373134328358209,20.33582089552239
2008,64.91228070175438,0.0,7.60233918128655,6.237816764132553,3.898635477582846,0.0,0.5847953216374269,4.288499025341131,0.5847953216374269,22.612085769980506
2009,68.3127572016461,0.0,7.20164609053498,5.761316872427984,4.938271604938271,0.0,0.6172839506172839,3.909465020576132,1.2345679012345678,19.34156378600823
2010,67.57990867579909,0.0,5.47945205479452,2.9680365296803655,3.1963470319634704,0.45662100456621,0.91324200913242,5.0228310502283104,0.228310502283105,21.232876712328768
2011,70.61728395061728,0.0,4.444444444444445,2.4691358024691357,7.407407407407407,0.24691358024691357,0.7407407407407407,2.2222222222222223,0.7407407407407407,21.728395061728396
2012,72.57142857142857,0.0,4.0,3.4285714285714284,5.428571428571429,0.2857142857142857,0.5714285714285714,4.0,0.5714285714285714,18.571428571428573
2013,71.42857142857143,0.0,5.357142857142857,3.5714285714285716,6.785714285714286,0.35714285714285715,0.35714285714285715,5.0,0.7142857142857143,17.142857142857142
2014,75.17241379310344,0.0,3.4482758620689653,2.413793103448276,7.586206896551724,0.0,0.6896551724137931,4.482758620689655,0.3448275862068966,16.551724137931036
2015,72.95081967213115,0.0,5.46448087431694,4.371584699453552,4.371584699453552,0.0,0.819672131147541,3.278688524590164,0.819672131147541,17.48633879781421
